address,areacode,contentid,contenttypeid,firstimage,mapx,mapy,title
"제주특별자치도 제주시 탑동로 119 (삼도이동)","39","2861952","39","http://tong.visitkorea.or.kr/cms/resource/46/2861946_image2_1.JPG","126.5180205022","33.5147647120","제주에가면"
"제주특별자치도 제주시 애월읍 애월로 11","39","2861940","39","http://tong.visitkorea.or.kr/cms/resource/31/2861931_image2_1.JPG","126.3112758307","33.4600591587","트라이브"
"제주특별자치도 제주시 한림읍 금능7길 22","39","2861708","39","http://tong.visitkorea.or.kr/cms/resource/07/2861707_image2_1.JPG","126.2278124372","33.3899739377","피어22"
"제주특별자치도 제주시 칠성로길 27 (일도일동)","39","2861702","39","http://tong.visitkorea.or.kr/cms/resource/96/2861696_image2_1.jpg","126.5257892768","33.5145343053","이돈갓"
"제주특별자치도 서귀포시 남원읍 공천포로11번길 19","39","2861616","39","http://tong.visitkorea.or.kr/cms/resource/15/2861615_image2_1.JPG","126.6406544039","33.2648998349","카페지니"
"제주특별자치도 서귀포시 속골로 29-10 (호근동)","39","2861515","39","http://tong.visitkorea.or.kr/cms/resource/10/2861510_image2_1.JPG","126.5285812818","33.2426199585","하라케케"
"제주특별자치도 제주시 구좌읍 동복로 30-2","39","2861489","39","http://tong.visitkorea.or.kr/cms/resource/78/2861478_image2_1.JPG","126.7093335545","33.5532162949","동복뚝배기"
"제주특별자치도 서귀포시 안덕면 형제해안로 70","39","2861390","39","http://tong.visitkorea.or.kr/cms/resource/83/2861383_image2_1.JPG","126.2998264940","33.2258737598","그레이그로브"
"제주특별자치도 제주시 구좌읍 대수길 26","39","2861378","39","http://tong.visitkorea.or.kr/cms/resource/67/2861367_image2_1.jpg","126.8379755451","33.5366396491","평대스낵"
"제주특별자치도 서귀포시 표선면 표선당포로 9","39","2861372","39","http://tong.visitkorea.or.kr/cms/resource/65/2861365_image2_1.JPG","126.8435882289","33.3257880323","당포로나인 돈카츠"
"제주특별자치도 제주시 애월읍 상가목장길 84","39","2861349","39","http://tong.visitkorea.or.kr/cms/resource/52/2861352_image2_1.jpg","126.3834849354","33.3934398929","크라운돼지"
"제주특별자치도 제주시 청귤로 12 (이도이동)","39","2860705","39","http://tong.visitkorea.or.kr/cms/resource/93/2860693_image2_1.jpg","126.5375247049","33.4996944686","남춘식당"
"제주특별자치도 제주시 애월읍 평화로 2783","39","2860662","39","http://tong.visitkorea.or.kr/cms/resource/46/2860646_image2_1.jpg","126.4391926606","33.4521870521","마마롱"
"제주특별자치도 서귀포시 막숙포로41번길 66 (법환동)","39","2859187","39","http://tong.visitkorea.or.kr/cms/resource/72/2859172_image2_1.JPG","126.5192349174","33.2404894900","벙커하우스"
"제주특별자치도 서귀포시 성산읍 성산등용로 94","39","2859164","39","http://tong.visitkorea.or.kr/cms/resource/57/2859157_image2_1.JPG","126.9299885503","33.4698901853","그리운바다성산포"
"제주특별자치도 서귀포시 안덕면 형제해안로 30","39","2859090","39","http://tong.visitkorea.or.kr/cms/resource/78/2859078_image2_1.JPG","126.3034900221","33.2278069374","뷰스트"
"제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동)","39","2859072","39","http://tong.visitkorea.or.kr/cms/resource/65/2859065_image2_1.JPG","126.5117576314","33.2474636019","앙끄레국수 서귀포본점"
"제주특별자치도 서귀포시 일주서로 993 (색달동)","39","2859012","39","http://tong.visitkorea.or.kr/cms/resource/05/2859005_image2_1.jpg","126.4045389069","33.2583912595","중문색달통갈치 본점"
"제주특별자치도 서귀포시 일주서로 962 (색달동)","39","2858991","39","http://tong.visitkorea.or.kr/cms/resource/78/2858978_image2_1.JPG","126.4080774899","33.2583635404","중문해물라면오빠네"
"제주특별자치도 서귀포시 성산읍 한도로 269","39","2858976","39","http://tong.visitkorea.or.kr/cms/resource/59/2858959_image2_1.JPG","126.9360103489","33.4656657488","카페더라이트"
"제주특별자치도 제주시 해안마을5길 29 (해안동)","39","2858942","39","http://tong.visitkorea.or.kr/cms/resource/37/2858937_image2_1.JPG","126.4557438621","33.4582838623","스테이위드커피"
"제주특별자치도 제주시 한림읍 일주서로 5857","39","2858680","39","http://tong.visitkorea.or.kr/cms/resource/70/2858670_image2_1.jpg","126.2919278890","33.4433440378","카페콜라"
"제주특별자치도 제주시 한림읍 한림로 585","39","2858577","39","http://tong.visitkorea.or.kr/cms/resource/64/2858564_image2_1.jpg","126.2587593151","33.4092250708","명랑스낵"
"제주특별자치도 서귀포시 이어도로 189 (대포동)","39","2858485","39","http://tong.visitkorea.or.kr/cms/resource/83/2858483_image2_1.JPG","126.4417916581","33.2392606246","동도원"
"제주특별자치도 서귀포시 대정읍 신평로 32","39","2858479","39","http://tong.visitkorea.or.kr/cms/resource/78/2858478_image2_1.JPG","126.2575126051","33.2662630814","애플망고1947"
"제주특별자치도 서귀포시 대정읍 일과대수로27번길 22","39","2858473","39","http://tong.visitkorea.or.kr/cms/resource/71/2858471_image2_1.JPG","126.2292406748","33.2385073720","인스밀"
"제주특별자치도 서귀포시 대정읍 형제해안로 284","39","2858423","39","http://tong.visitkorea.or.kr/cms/resource/16/2858416_image2_1.JPG","126.2912859363","33.2092671261","트로피컬 하이드어웨이 카페"
"제주특별자치도 서귀포시 중문관광로 293 (대포동)","39","2858406","39","http://tong.visitkorea.or.kr/cms/resource/02/2858402_image2_1.JPG","126.4292786894","33.2466568335","중문회포장센터 새벽야시장"
"제주특별자치도 제주시 내도1길 23 (내도동)","39","2857329","39","http://tong.visitkorea.or.kr/cms/resource/94/2857294_image2_1.jpg","126.4370363208","33.4952100334","나라돈까스"
"제주특별자치도 제주시 중앙로 63-9 (이도일동)","39","2857289","39","http://tong.visitkorea.or.kr/cms/resource/79/2857279_image2_1.JPG","126.5250282923","33.5118512570","골목식당"
"제주특별자치도 제주시 구남로8길 17 (이도이동)","39","2857265","39","http://tong.visitkorea.or.kr/cms/resource/59/2857259_image2_1.JPG","126.5370555146","33.4902927242","513텐동"
"제주특별자치도 제주시 관덕로8길 24-1 (삼도이동)","39","2856999","39","http://tong.visitkorea.or.kr/cms/resource/88/2856988_image2_1.JPG","126.5231229205","33.5110679801","와르다레스토랑"
"제주특별자치도 제주시 조천읍 함덕13길 7","39","2854417","39","http://tong.visitkorea.or.kr/cms/resource/11/2854411_image2_1.jpg","126.6678651887","33.5421279676","훈남횟집"
"제주특별자치도 제주시 조천읍 신북로 489","39","2854403","39","http://tong.visitkorea.or.kr/cms/resource/99/2854399_image2_1.jpg","126.6624906317","33.5431583226","함덕회춘"
"제주특별자치도 제주시 구남로 22 (이도이동)","39","2854384","39","http://tong.visitkorea.or.kr/cms/resource/82/2854382_image2_1.jpg","126.5329253392","33.4893510958","형돈"
"제주특별자치도 제주시 아연로 444-1 (오등동)","39","2854335","39","http://tong.visitkorea.or.kr/cms/resource/26/2854326_image2_1.jpg","126.5287816055","33.4739110719","피커스 제주"
"제주특별자치도 제주시 한북로 176 (오등동)","39","2854312","39","http://tong.visitkorea.or.kr/cms/resource/05/2854305_image2_1.jpg","126.5341175164","33.4622818879","죽성고을"
"제주특별자치도 제주시 가령로 19 (이도이동)","39","2854271","39","http://tong.visitkorea.or.kr/cms/resource/60/2854260_image2_1.jpg","126.5372941084","33.5023775012","제주미담"
"제주특별자치도 제주시 한경면 저지12길 103","39","2854188","39","http://tong.visitkorea.or.kr/cms/resource/77/2854177_image2_1.jpg","126.2672212843","33.3377608871","우호적무관심"
"제주특별자치도 제주시 신광로10길 29 (연동)","39","2854121","39","http://tong.visitkorea.or.kr/cms/resource/13/2854113_image2_1.jpg","126.4867766981","33.4838148633","연정식당"
"제주특별자치도 제주시 관덕로13길 13 (일도일동)","39","2854102","39","http://tong.visitkorea.or.kr/cms/resource/96/2854096_image2_1.jpg","126.5259503799","33.5142426737","신해바라기"
"제주특별자치도 제주시 오복2길 23 (이도이동)","39","2854078","39","http://tong.visitkorea.or.kr/cms/resource/70/2854070_image2_1.jpg","126.5363666008","33.4940311883","시골길"
"제주특별자치도 제주시 우도면 우도해안길 1158","39","2854069","39","http://tong.visitkorea.or.kr/cms/resource/58/2854058_image2_1.jpg","126.9651070604","33.4988681080","소섬전복"
"제주특별자치도 제주시 한경면 고산로8길 21-15","39","2854041","39","http://tong.visitkorea.or.kr/cms/resource/38/2854038_image2_1.jpg","126.1800961663","33.3088766061","별돈별 정원본점"
"제주특별자치도 제주시 애월읍 하가로 180","39","2854015","39","http://tong.visitkorea.or.kr/cms/resource/02/2854002_image2_1.jpg","126.3469894950","33.4553769070","모들한상"
"제주특별자치도 제주시 광양10길 20 (이도이동)","39","2853982","39","http://tong.visitkorea.or.kr/cms/resource/75/2853975_image2_1.jpg","126.5281672061","33.4987305369","라토커피제주"
"제주특별자치도 제주시 애월읍 신엄안2길 54-1","39","2853644","39","http://tong.visitkorea.or.kr/cms/resource/30/2853630_image2_1.jpg","126.3702508713","33.4771137570","잇칸시타"
"제주특별자치도 제주시 조천읍 교래3길 23","39","2853604","39","http://tong.visitkorea.or.kr/cms/resource/96/2853596_image2_1.jpg","126.6793082885","33.4358676834","우동카덴"
"제주특별자치도 제주시 애월읍 애월해안로 253","39","2853566","39","http://tong.visitkorea.or.kr/cms/resource/46/2853546_image2_1.jpg","126.3390038084","33.4673976720","정직한돈 본점"
"제주특별자치도 제주시 관덕로7길 39 (삼도이동)","39","2852457","39","http://tong.visitkorea.or.kr/cms/resource/55/2852455_image2_1.JPG","126.5232394495","33.5166840271","ABC 에이팩토리베이커리카페"
"제주특별자치도 제주시 수목원길 16-14 (노형동)","39","2852374","39","http://tong.visitkorea.or.kr/cms/resource/73/2852373_image2_1.jpg","126.4858965666","33.4684609925","그러므로 파트2 (part2)"
"제주특별자치도 제주시 애월읍 애월해안로 591","39","2852232","39","http://tong.visitkorea.or.kr/cms/resource/22/2852222_image2_1.jpg","126.3669400192","33.4784135608","해녀의집"
"제주특별자치도 제주시 애월읍 애월로 106-1","39","2852155","39","http://tong.visitkorea.or.kr/cms/resource/51/2852151_image2_1.jpg","126.3185167661","33.4645504417","제레미"
"제주특별자치도 제주시 애월읍 애월로 87-16","39","2852108","39","http://tong.visitkorea.or.kr/cms/resource/04/2852104_image2_1.jpg","126.3168641577","33.4634172083","심바카레"
"제주특별자치도 제주시 애월읍 중산간서로 6333","39","2852038","39","http://tong.visitkorea.or.kr/cms/resource/29/2852029_image2_1.jpg","126.4080008181","33.4570443540","블루사이공"
"제주특별자치도 제주시 애월읍 광령평화10길 13","39","2851948","39","http://tong.visitkorea.or.kr/cms/resource/36/2851936_image2_1.jpg","126.4427450785","33.4544368598","라라카페"
"제주특별자치도 제주시 애월읍 천덕로 440-1","39","2851930","39","http://tong.visitkorea.or.kr/cms/resource/18/2851918_image2_1.jpg","126.3392548524","33.4199445958","도치돌가든"
"제주특별자치도 제주시 애월읍 애월해안로 654","39","2851902","39","http://tong.visitkorea.or.kr/cms/resource/97/2851897_image2_1.jpg","126.3727283662","33.4801051312","노을리"
"제주특별자치도 제주시 애월읍 구엄길 100","39","2851889","39","http://tong.visitkorea.or.kr/cms/resource/83/2851883_image2_1.jpg","126.3763307678","33.4828854364","노라바"
"제주특별자치도 제주시 애월읍 장소로 16","39","2851880","39","http://tong.visitkorea.or.kr/cms/resource/78/2851878_image2_1.jpg","126.3845530010","33.4506585782","애월 너와의 첫 여행 감귤창고카페"
"제주특별자치도 제주시 애월읍 유수암평화5길 33-3","39","2851874","39","http://tong.visitkorea.or.kr/cms/resource/73/2851873_image2_1.jpg","126.4053267934","33.4240646279","꿈낭밥집"
"제주특별자치도 제주시 애월읍 중산간서로 5642","39","2851868","39","http://tong.visitkorea.or.kr/cms/resource/66/2851866_image2_1.jpg","126.3387181818","33.4469499317","꽁순이네"
"제주특별자치도 제주시 구좌읍 김녕로21길 21","39","2851686","39","http://tong.visitkorea.or.kr/cms/resource/84/2851684_image2_1.jpg","126.7553155654","33.5578415238","김녕오라이"
"제주특별자치도 제주시 애월읍 고내1길 33","39","2851674","39","http://tong.visitkorea.or.kr/cms/resource/49/2851649_image2_1.jpg","126.3342820347","33.4657311153","마틸다"
"제주특별자치도 제주시 구좌읍 해맞이해안로 1112","39","2851487","39","http://tong.visitkorea.or.kr/cms/resource/74/2851474_image2_1.jpg","126.8375450072","33.5375034354","톰톰카레"
"제주특별자치도 서귀포시 홍중로 99 (서홍동)","39","2851375","39","http://tong.visitkorea.or.kr/cms/resource/55/2851355_image2_1.jpg","126.5554202004","33.2614377519","아리"
"제주특별자치도 서귀포시 성산읍 일출로 88-19","39","1984236","39","http://tong.visitkorea.or.kr/cms/resource/06/3466506_image2_1.jpg","126.9223591149","33.4499867050","백기해녀의집"
"제주특별자치도 서귀포시 막숙포로 61 (법환동)","39","1896087","39","http://tong.visitkorea.or.kr/cms/resource/98/3466498_image2_1.jpg","126.5150881596","33.2358010530","범섬앞어촌계횟집"
"제주특별자치도 서귀포시 속골로 13-7 (호근동)","39","2851274","39","http://tong.visitkorea.or.kr/cms/resource/62/2851262_image2_1.jpg","126.5285396544","33.2410562417","유디에이(UDA)"
"제주특별자치도 서귀포시 일주서로 626 (회수동)","39","2851090","39","http://tong.visitkorea.or.kr/cms/resource/57/2851057_image2_1.jpg","126.4424940592","33.2534285165","볼스카페"
"제주특별자치도 제주시 구좌읍 세화14길 3","39","2850913","39","http://tong.visitkorea.or.kr/cms/resource/05/2850905_image2_1.jpg","126.8606961680","33.5205279098","가는곶 세화"
"제주특별자치도 서귀포시 안덕면 화순로 67","39","2850127","39","http://tong.visitkorea.or.kr/cms/resource/17/2850117_image2_1.jpg","126.3385643087","33.2479552633","더리트리브"
"제주특별자치도 서귀포시 쇠소깍로 156 (하효동)","39","2850090","39","http://tong.visitkorea.or.kr/cms/resource/88/2850088_image2_1.jpg","126.6210730819","33.2509121773","쇠소깍 복순이네"
"제주특별자치도 서귀포시 남원읍 남원회관로 53","39","2850078","39","http://tong.visitkorea.or.kr/cms/resource/72/2850072_image2_1.JPG","126.7188195525","33.2783662631","원조남원포구식당"
"제주특별자치도 제주시 조천읍 선교로 212","39","2850014","39","http://tong.visitkorea.or.kr/cms/resource/01/2850001_image2_1.JPG","126.7003970128","33.4846070775","선흘방주할머니식당"
"제주특별자치도 제주시 월대1길 10 (외도이동)","39","2849994","39","http://tong.visitkorea.or.kr/cms/resource/88/2849988_image2_1.jpg","126.4335894126","33.4945794928","제주몹시"
"제주특별자치도 서귀포시 표선면 서성일로 63","39","2847916","39","http://tong.visitkorea.or.kr/cms/resource/04/2847904_image2_1.JPG","126.8025679194","33.3975711157","제주고사리맛집 복돼지식당"
"제주특별자치도 서귀포시 안덕면 사계북로41번길 189","39","2847804","39","http://tong.visitkorea.or.kr/cms/resource/02/2847802_image2_1.jpg","126.2978122567","33.2494544578","돗통 제주산방산본점"
"제주특별자치도 서귀포시 안덕면 화순서서로 492-4","39","2847715","39","","126.3032220973","33.2855116710","풀베개"
"제주특별자치도 제주시 애월읍 애월로19길 31","39","2847672","39","http://tong.visitkorea.or.kr/cms/resource/66/2847666_image2_1.JPG","126.3268465691","33.4657726604","장인의집"
"제주특별자치도 서귀포시 안덕면 산록남로 675","39","2845383","39","http://tong.visitkorea.or.kr/cms/resource/76/2845376_image2_1.jpg","126.3796367363","33.3279942898","한라산아래첫마을 영농조합법인"
"제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33","39","2845370","39","http://tong.visitkorea.or.kr/cms/resource/61/2845361_image2_1.jpg","126.3063224681","33.2567176785","페를로"
"제주특별자치도 서귀포시 성산읍 해맞이해안로 2714","39","2845353","39","http://tong.visitkorea.or.kr/cms/resource/51/2845351_image2_1.jpg","126.9157675160","33.4718314066","오른"
"제주특별자치도 서귀포시 성산읍 일주동로 5023","39","2845335","39","http://tong.visitkorea.or.kr/cms/resource/33/2845333_image2_1.jpg","126.8822834985","33.3861208867","쉬어갓"
"제주특별자치도 서귀포시 성산읍 해맞이해안로 2526","39","2845297","39","http://tong.visitkorea.or.kr/cms/resource/93/2845293_image2_1.jpg","126.9016935056","33.4818106314","목화휴게소"
"제주특별자치도 서귀포시 남원읍 태위로360번길 30-8","39","2845288","39","http://tong.visitkorea.or.kr/cms/resource/84/2845284_image2_1.jpg","126.6845504210","33.2729274271","모노클제주"
"제주특별자치도 서귀포시 성산읍 삼달로 28-1","39","2845281","39","http://tong.visitkorea.or.kr/cms/resource/71/2845271_image2_1.jpg","126.8659214086","33.3694419084","덴드리"
"제주특별자치도 서귀포시 신서로32번길 20 (강정동)","39","2844094","39","http://tong.visitkorea.or.kr/cms/resource/83/2844083_image2_1.jpg","126.5061996473","33.2533795283","화고 흑돼지 신시가지점"
"제주특별자치도 서귀포시 일주서로 873 (색달동)","39","2844014","39","http://tong.visitkorea.or.kr/cms/resource/12/2844012_image2_1.jpg","126.4174405726","33.2580803858","천돈가 중문본점"
"제주특별자치도 서귀포시 대정읍 서삼중로 94","39","2843982","39","http://tong.visitkorea.or.kr/cms/resource/72/2843972_image2_1.jpg","126.2024645004","33.2711838996","제주고로"
"제주특별자치도 서귀포시 동홍동로 7 (동홍동)","39","2843968","39","http://tong.visitkorea.or.kr/cms/resource/61/2843961_image2_1.jpg","126.5747658776","33.2555609294","자리돔횟집"
"제주특별자치도 서귀포시 천제연로 97 (색달동)","39","2843955","39","http://tong.visitkorea.or.kr/cms/resource/45/2843945_image2_1.jpg","126.4161324192","33.2551056935","중문갈치조림 이조은식당"
"제주특별자치도 서귀포시 대정읍 보성구억로 223","39","2843921","39","http://tong.visitkorea.or.kr/cms/resource/07/2843907_image2_1.jpg","126.2783968021","33.2708184610","스모크하우스인구억"
"제주특별자치도 서귀포시 신서로32번길 14 (강정동)","39","2843867","39","http://tong.visitkorea.or.kr/cms/resource/59/2843859_image2_1.jpg","126.5060330058","33.2528934686","문치비"
"제주특별자치도 서귀포시 남원읍 태위로 3","39","2843815","39","http://tong.visitkorea.or.kr/cms/resource/06/2843806_image2_1.jpg","126.6484646784","33.2719991764","동선제면가"
"제주특별자치도 서귀포시 대정읍 하모항구로 70","39","2843749","39","http://tong.visitkorea.or.kr/cms/resource/39/2843739_image2_1.png","126.2513363972","33.2196098046","글라글라하와이"
"제주특별자치도 제주시 서해안로 546 (용담삼동)","39","2841372","39","http://tong.visitkorea.or.kr/cms/resource/57/2841357_image2_1.jpg","126.4969999896","33.5199610235","청도"
"제주특별자치도 서귀포시 서홍로 29 (서홍동)","39","2840920","39","http://tong.visitkorea.or.kr/cms/resource/16/2840916_image2_1.jpg","126.5532067468","33.2505805813","아리랑밀면"
"제주특별자치도 서귀포시 안덕면 동광로 112","39","2840903","39","http://tong.visitkorea.or.kr/cms/resource/00/2840900_image2_1.jpg","126.3389629754","33.3062571628","양가네 신화월드 본점"
"제주특별자치도 서귀포시 성읍정의현로22번길 14","39","2840885","39","http://tong.visitkorea.or.kr/cms/resource/81/2840881_image2_1.jpg","126.8023710152","33.3844031223","이어도식당"
"제주특별자치도 제주시 구좌읍 세평항로 46-9","39","2840695","39","http://tong.visitkorea.or.kr/cms/resource/83/2840683_image2_1.jpg","126.8560464211","33.5270215609","카페477플러스"
"제주특별자치도 제주시 조공포길 36 (외도일동)","39","2840638","39","http://tong.visitkorea.or.kr/cms/resource/27/2840627_image2_1.jpg","126.4341228251","33.4890245608","오짜장"
"제주특별자치도 제주시 관덕로 32-1 (삼도이동)","39","2840505","39","http://tong.visitkorea.or.kr/cms/resource/92/2840492_image2_1.jpg","126.5227367964","33.5131038591","순아커피"
"제주특별자치도 제주시 구좌읍 중산간동로 2261","39","2840487","39","http://tong.visitkorea.or.kr/cms/resource/73/2840473_image2_1.jpg","126.7843928004","33.4715876451","섭섭이네"
"제주특별자치도 제주시 탑동로 15 (삼도이동)","39","2840469","39","http://tong.visitkorea.or.kr/cms/resource/54/2840454_image2_1.jpg","126.5231672257","33.5170284317","미친부엌"
"제주특별자치도 제주시 도남로 104 (도남동, 백록아파트)","39","2839938","39","http://tong.visitkorea.or.kr/cms/resource/26/2839926_image2_1.jpg","126.5279562849","33.4911897022","한라향"
"제주특별자치도 제주시 아연로 182 (오라이동)","39","2839916","39","http://tong.visitkorea.or.kr/cms/resource/15/2839915_image2_1.jpg","126.5092139488","33.4700472992","한데모아 정실점"
"제주특별자치도 제주시 노형10길 6 (노형동)","39","2839903","39","http://tong.visitkorea.or.kr/cms/resource/96/2839896_image2_1.jpg","126.4776191647","33.4836508470","피즈 버거 노형점"
"제주특별자치도 제주시 용화로 57-1 (용담이동)","39","2839794","39","http://tong.visitkorea.or.kr/cms/resource/91/2839791_image2_1.jpg","126.5097630060","33.5095179388","임성반점"
"제주특별자치도 제주시 한림읍 귀덕3길 44","39","2839771","39","http://tong.visitkorea.or.kr/cms/resource/62/2839762_image2_1.jpg","126.2792179220","33.4416106964","롱로드"
"제주특별자치도 서귀포시 성산읍 한도로 255","39","2839742","39","http://tong.visitkorea.or.kr/cms/resource/36/2839736_image2_1.jpg","126.9348243278","33.4662128917","성산흑돼지두루치기 성산일출봉점"
"제주특별자치도 서귀포시 보목로64번길 178 (보목동)","39","2839730","39","http://tong.visitkorea.or.kr/cms/resource/22/2839722_image2_1.jpg","126.5905508715","33.2444429618","서귀피안 보래드 베이커스"
"제주특별자치도 서귀포시 대정읍 신영로 60-7","39","2839718","39","http://tong.visitkorea.or.kr/cms/resource/16/2839716_image2_1.jpg","126.2492726682","33.2204763428","나비정원"
"제주특별자치도 제주시 애월읍 장전로 57","39","2838100","39","http://tong.visitkorea.or.kr/cms/resource/86/2838086_image2_1.jpg","126.3842807673","33.4522250681","스시애월"
"제주특별자치도 제주시 한림읍 한림로 406","39","2838079","39","http://tong.visitkorea.or.kr/cms/resource/69/2838069_image2_1.jpg","126.2454968306","33.3979927727","비마이게스트"
"제주특별자치도 제주시 구좌읍 해맞이해안로 1464","39","2838059","39","http://tong.visitkorea.or.kr/cms/resource/52/2838052_image2_1.JPG","126.8618543076","33.5245497062","미엘드세화"
"제주특별자치도 제주시 북성로 43 (삼도이동)","39","2837996","39","http://tong.visitkorea.or.kr/cms/resource/88/2837988_image2_1.jpg","126.5201452985","33.5155924319","말고기연구소"
"제주특별자치도 제주시 수목원길 27 (연동)","39","2837242","39","http://tong.visitkorea.or.kr/cms/resource/32/2837232_image2_1.jpg","126.4878685946","33.4694748009","리보스코화덕피자"
"제주특별자치도 제주시 월랑로 36","39","2837181","39","http://tong.visitkorea.or.kr/cms/resource/75/2837175_image2_1.jpg","126.4763302701","33.4888641378","가시어멍김밥"
"제주특별자치도 서귀포시 신화역사로 581","39","2837142","39","http://tong.visitkorea.or.kr/cms/resource/27/2837127_image2_1.jpg","126.3497119467","33.3105401917","동광메밀짬뽕"
"제주특별자치도 제주시 도두봉6길 4 (도두일동)","39","2837068","39","http://tong.visitkorea.or.kr/cms/resource/52/2837052_image2_1.jpg","126.4719635282","33.5089340685","카페 나모나모베이커리"
"제주특별자치도 제주시 한림읍 한림로 475","39","2837033","39","http://tong.visitkorea.or.kr/cms/resource/25/2837025_image2_1.JPG","126.2510184831","33.4020118583","협재해물라면오빠네"
"제주특별자치도 제주시 월랑로4길 6 (노형동)","39","2836976","39","http://tong.visitkorea.or.kr/cms/resource/68/2836968_image2_1.jpg","126.4784939918","33.4879031676","제주돔베고기집"
"제주특별자치도 제주시 일주서로 7345 (외도이동)","39","2836964","39","http://tong.visitkorea.or.kr/cms/resource/49/2836949_image2_1.jpg","126.4317173715","33.4937712193","외도339"
"제주특별자치도 제주시 1100로 2894-49 (노형동)","39","2836873","39","http://tong.visitkorea.or.kr/cms/resource/64/2836864_image2_1.jpg","126.4873801880","33.4500241681","미스틱3도"
"제주특별자치도 서귀포시 안덕면 난드르로 49-17","39","2836825","39","http://tong.visitkorea.or.kr/cms/resource/18/2836818_image2_1.jpg","126.3632402420","33.2346182342","카페루시아 본점"
"제주특별자치도 서귀포시 성산읍 고성오조로97번길 17","39","2836808","39","http://tong.visitkorea.or.kr/cms/resource/06/2836806_image2_1.jpg","126.9121210656","33.4520585324","지은이네밥상"
"제주특별자치도 서귀포시 안덕면 대평감산로 12","39","2836502","39","http://tong.visitkorea.or.kr/cms/resource/99/2836499_image2_1.jpg","126.3668593459","33.2358042713","제주해조네 보말성게전문점"
"제주특별자치도 서귀포시 성산읍 섭지코지로 15","39","2833308","39","http://tong.visitkorea.or.kr/cms/resource/94/2833294_image2_1.png","126.9185069225","33.4390739586","성산 타쿠마스시"
"제주특별자치도 서귀포시 태평로 406-1 (서귀동)","39","2833269","39","http://tong.visitkorea.or.kr/cms/resource/67/2833267_image2_1.png","126.5638031862","33.2445703014","유동커피"
"제주특별자치도 서귀포시 부두로 23 (서귀동)","39","2833244","39","http://tong.visitkorea.or.kr/cms/resource/36/2833236_image2_1.JPG","126.5652336535","33.2429705005","솔동산고기국수"
"제주특별자치도 서귀포시 성산읍 고성오조로 11","39","2833201","39","http://tong.visitkorea.or.kr/cms/resource/96/2833196_image2_1.png","126.9135544343","33.4451287653","성산 부뚜막식당"
"제주특별자치도 서귀포시 성산읍 동류암로 20","39","2830228","39","http://tong.visitkorea.or.kr/cms/resource/17/2830217_image2_1.JPG","126.9180400527","33.4496450053","도렐 제주 본점"
"제주특별자치도 서귀포시 동광본동로 21","39","2830204","39","http://tong.visitkorea.or.kr/cms/resource/96/2830196_image2_1.JPG","126.3368020179","33.3078014028","무로이"
"제주특별자치도 서귀포시 천제연로 192","39","2791425","39","http://tong.visitkorea.or.kr/cms/resource/96/2800696_image2_1.jpg","126.4250095051","33.2516062199","중문수두리보말칼국수"
"제주특별자치도 서귀포시 남성중로 2-3","39","2932531","39","http://tong.visitkorea.or.kr/cms/resource/29/2932529_image2_1.jpg","126.5596952349","33.2433981431","장수애섬식당"
"제주특별자치도 서귀포시 중앙로41번길 4 천짓골식당","39","2831961","39","http://tong.visitkorea.or.kr/cms/resource/53/2831953_image2_1.JPG","126.5613172072","33.2482698538","천짓골식당"
"제주특별자치도 서귀포시 일주서로 879 (색달동)","39","2831590","39","http://tong.visitkorea.or.kr/cms/resource/40/2832740_image2_1.jpg","126.4167184145","33.2580109376","고집돌우럭 중문점"
"제주특별자치도 서귀포시 색달중앙로 33","39","2831941","39","http://tong.visitkorea.or.kr/cms/resource/33/2831933_image2_1.JPG","126.4134575743","33.2585497158","삼미흑돼지 중문점"
"제주특별자치도 제주시 화삼북로 38","39","2830485","39","http://tong.visitkorea.or.kr/cms/resource/81/2830481_image2_1.JPG","126.5769319952","33.5171098365","권가칼국수"
"제주특별자치도 제주시 금악동길 38","39","2830340","39","http://tong.visitkorea.or.kr/cms/resource/33/2830333_image2_1.JPG","126.3280741083","33.3476524167","우유부단"
"제주특별자치도 서귀포시 동일하모로98번길 48-59","39","2831920","39","http://tong.visitkorea.or.kr/cms/resource/06/2831906_image2_1.JPG","126.2442091801","33.2222482902","수애기베이커리"
"제주특별자치도 제주시 월대3길 16","39","2830500","39","http://tong.visitkorea.or.kr/cms/resource/95/2830495_image2_1.JPG","126.4340393810","33.4942462039","그럼외도"
"제주특별자치도 제주시 구좌읍 종달로1길 26-1","39","3066880","39","http://tong.visitkorea.or.kr/cms/resource/31/3066831_image2_1.jpg","126.8987795441","33.4959118035","이스트포레스트"
"제주특별자치도 서귀포시 도원남로 16","39","2831622","39","http://tong.visitkorea.or.kr/cms/resource/03/2831603_image2_1.JPG","126.1801414853","33.2691643300","미쁜제과"
"제주특별자치도 서귀포시 효돈로 54 (신효동)","39","2850113","39","http://tong.visitkorea.or.kr/cms/resource/99/2850099_image2_1.JPG","126.6049853373","33.2619829233","베케"
"제주특별자치도 서귀포시 호근서호로 20-14 (호근동)","39","3071677","39","http://tong.visitkorea.or.kr/cms/resource/46/3071646_image2_1.jpg","126.5390217302","33.2565935822","서귀포 제주에인 감귤밭 카페"
